game_id,date,home_team,home_score,away_team,away_score,win_score,lose_score,win_team,lose_team,win_points,lose_points,win_point_diff,lose_point_diff
1214,2011-03-05,Latvia,1,Lithuania,0,1,0,Latvia,Lithuania,1234,1320,-86,86
1215,2011-03-05,Armenia,0,Georgia,0,0,0,Armenia,Georgia,1086,1053,33,-33
1216,2011-03-05,Malta,0,Faroe Islands,2,2,0,Faroe Islands,Malta,1351,1114,237,-237
1217,2011-03-07,Norway,0,Japan,1,1,0,Japan,Norway,2036,2002,34,-34
1218,2011-03-07,USA,4,Finland,0,4,0,USA,Finland,2185,1828,357,-357
1219,2011-03-07,China PR,0,Sweden,1,1,0,Sweden,China PR,2063,1916,147,-147
1220,2011-03-07,Denmark,0,Iceland,1,1,0,Iceland,Denmark,1824,1895,-71,71
1221,2011-03-07,Chile,1,Wales,2,2,1,Wales,Chile,1509,1517,-8,8
1222,2011-03-07,Portugal,1,Romania,1,1,1,Portugal,Romania,1564,1577,-13,13
1223,2011-03-07,Scotland,0,Italy,0,0,0,Scotland,Italy,1753,1952,-199,199
1224,2011-03-07,Canada,2,England,0,2,0,Canada,England,1974,1973,1,-1
1225,2011-03-07,Netherlands,6,Switzerland,0,6,0,Netherlands,Switzerland,1871,1736,135,-135
1226,2011-03-07,New Zealand,2,France,5,5,2,France,New Zealand,1998,1764,234,-234
1227,2011-03-07,Mexico,3,Northern Ireland,1,3,1,Mexico,Northern Ireland,1781,1389,392,-392
1228,2011-03-07,Russia,1,Korea Republic,2,2,1,Korea Republic,Russia,1820,1815,5,-5
1229,2011-03-08,Lithuania,4,Luxembourg,1,4,1,Lithuania,Luxembourg,1320,1214,106,-106
1230,2011-03-08,FYR Macedonia,1,Latvia,0,1,0,FYR Macedonia,Latvia,1009,1234,-225,225
1231,2011-03-08,Georgia,1,Faroe Islands,0,1,0,Georgia,Faroe Islands,1053,1351,-298,298
1232,2011-03-08,Malta,1,Armenia,1,1,1,Malta,Armenia,1114,1086,28,-28
1233,2011-03-09,Romania,1,Chile,1,1,1,Romania,Chile,1577,1517,60,-60
1234,2011-03-09,Portugal,2,Finland,1,2,1,Portugal,Finland,1564,1828,-264,264
1235,2011-03-09,China PR,2,Wales,1,2,1,China PR,Wales,1916,1509,407,-407
1236,2011-03-09,Norway,0,Denmark,0,0,0,Norway,Denmark,2002,1895,107,-107
1237,2011-03-09,Sweden,1,Japan,2,2,1,Japan,Sweden,2036,2063,-27,27
1238,2011-03-09,Iceland,2,USA,4,4,2,USA,Iceland,2185,1824,361,-361
1239,2011-03-09,Switzerland,2,Northern Ireland,1,2,1,Switzerland,Northern Ireland,1736,1389,347,-347
1240,2011-03-09,Italy,2,Russia,0,2,0,Italy,Russia,1952,1815,137,-137
1241,2011-03-09,New Zealand,0,Mexico,5,5,0,Mexico,New Zealand,1781,1764,17,-17
1242,2011-03-09,England,2,Korea Republic,0,2,0,England,Korea Republic,1973,1820,153,-153
1243,2011-03-09,Scotland,0,France,3,3,0,France,Scotland,1998,1753,245,-245
1244,2011-03-09,Canada,2,Netherlands,1,2,1,Canada,Netherlands,1974,1871,103,-103
1245,2011-05-19,Iceland,6,Bulgaria,0,6,0,Iceland,Bulgaria,1846,1495,351,-351
1246,2011-06-26,Nigeria,0,France,1,1,0,France,Nigeria,1997,1672,325,-325
1247,2011-06-26,Germany,2,Canada,1,2,1,Germany,Canada,2153,2028,125,-125
1248,2011-06-27,Japan,2,New Zealand,1,2,1,Japan,New Zealand,2062,1750,312,-312
1249,2011-06-27,Mexico,1,England,1,1,1,Mexico,England,1781,1962,-181,181
1250,2011-06-28,Colombia,0,Sweden,1,1,0,Sweden,Colombia,2043,1621,422,-422
1251,2011-06-28,USA,2,Korea DPR,0,2,0,USA,Korea DPR,2191,1995,196,-196
1252,2011-06-29,Norway,1,Equatorial Guinea,0,1,0,Norway,Equatorial Guinea,1989,1396,593,-593
1253,2011-06-29,Brazil,1,Australia,0,1,0,Brazil,Australia,2098,1945,153,-153
1254,2011-06-30,Canada,0,France,4,4,0,France,Canada,1997,2028,-31,31
1255,2011-06-30,Germany,1,Nigeria,0,1,0,Germany,Nigeria,2153,1672,481,-481
1256,2011-07-01,Japan,4,Mexico,0,4,0,Japan,Mexico,2062,1781,281,-281
1257,2011-07-01,New Zealand,1,England,2,2,1,England,New Zealand,1962,1750,212,-212
1258,2011-07-02,Korea DPR,0,Sweden,1,1,0,Sweden,Korea DPR,2043,1995,48,-48
1259,2011-07-02,USA,3,Colombia,0,3,0,USA,Colombia,2191,1621,570,-570
1260,2011-07-03,Australia,3,Equatorial Guinea,2,3,2,Australia,Equatorial Guinea,1945,1396,549,-549
1261,2011-07-03,Brazil,3,Norway,0,3,0,Brazil,Norway,2098,1989,109,-109
1262,2011-07-05,Germany,4,France,2,4,2,Germany,France,2153,1997,156,-156
1263,2011-07-05,Canada,0,Nigeria,1,1,0,Nigeria,Canada,1672,2028,-356,356
1264,2011-07-05,England,2,Japan,0,2,0,England,Japan,1962,2062,-100,100
1265,2011-07-05,New Zealand,2,Mexico,2,2,2,New Zealand,Mexico,1750,1781,-31,31
1266,2011-07-06,Sweden,2,USA,1,2,1,Sweden,USA,2043,2191,-148,148
1267,2011-07-06,Korea DPR,0,Colombia,0,0,0,Korea DPR,Colombia,1995,1621,374,-374
1268,2011-07-06,Equatorial Guinea,0,Brazil,3,3,0,Brazil,Equatorial Guinea,2098,1396,702,-702
1269,2011-07-06,Australia,2,Norway,1,2,1,Australia,Norway,1945,1989,-44,44
1270,2011-07-09,England,1,France,1,1,1,England,France,1962,1997,-35,35
1271,2011-07-09,Germany,0,Japan,1,1,0,Japan,Germany,2062,2153,-91,91
1272,2011-07-10,Sweden,3,Australia,1,3,1,Sweden,Australia,2043,1945,98,-98
1273,2011-07-10,Brazil,2,USA,2,2,2,Brazil,USA,2098,2191,-93,93
1274,2011-07-13,France,1,USA,3,3,1,USA,France,2191,1997,194,-194
1275,2011-07-13,Japan,3,Sweden,1,3,1,Japan,Sweden,2062,2043,19,-19
1276,2011-07-16,Sweden,2,France,1,2,1,Sweden,France,2043,1997,46,-46
1277,2011-07-17,Japan,2,USA,2,2,2,Japan,USA,2062,2191,-129,129
1278,2011-08-25,Belarus,2,Estonia,1,2,1,Belarus,Estonia,1566,1331,235,-235
1279,2011-09-14,Israel,0,France,5,5,0,France,Israel,1981,1398,583,-583
1280,2011-09-17,Bosnia and Herzegovina,0,Italy,1,1,0,Italy,Bosnia and Herzegovina,1934,1233,701,-701
1281,2011-09-17,Kazakhstan,0,Romania,3,3,0,Romania,Kazakhstan,1572,1326,246,-246
1282,2011-09-17,Germany,4,Switzerland,1,4,1,Germany,Switzerland,2146,1729,417,-417
1283,2011-09-17,Turkey,1,Spain,10,10,1,Spain,Turkey,1816,1388,428,-428
1284,2011-09-17,Belgium,2,Hungary,1,2,1,Belgium,Hungary,1607,1632,-25,25
1285,2011-09-17,Iceland,3,Norway,1,3,1,Iceland,Norway,1848,1940,-92,92
1286,2011-09-17,Wales,0,Republic of Ireland,2,2,0,Republic of Ireland,Wales,1642,1515,127,-127
1287,2011-09-17,Serbia,2,England,2,2,2,Serbia,England,1525,1997,-472,472
1288,2011-09-17,Armenia,0,Portugal,8,8,0,Portugal,Armenia,1573,1107,466,-466
1289,2011-09-17,Austria,1,Czech Republic,1,1,1,Austria,Czech Republic,1570,1739,-169,169
1290,2011-09-18,Estonia,1,Ukraine,4,4,1,Ukraine,Estonia,1799,1331,468,-468
1291,2011-09-21,Poland,0,Russia,20,20,0,Russia,Poland,1809,1645,164,-164
1292,2011-09-21,Switzerland,4,Romania,1,4,1,Switzerland,Romania,1729,1572,157,-157
1293,2011-09-21,Norway,6,Hungary,0,6,0,Norway,Hungary,1940,1632,308,-308
1294,2011-09-21,Iceland,0,Belgium,0,0,0,Iceland,Belgium,1848,1607,241,-241
1295,2011-09-21,Netherlands,6,Serbia,0,6,0,Netherlands,Serbia,1888,1525,363,-363
1296,2011-09-21,Armenia,0,Denmark,5,5,0,Denmark,Armenia,1888,1107,781,-781
1297,2011-09-22,Kazakhstan,2,Turkey,0,2,0,Kazakhstan,Turkey,1326,1388,-62,62
1298,2011-09-22,Republic of Ireland,1,France,3,3,1,France,Republic of Ireland,1981,1642,339,-339
1299,2011-09-22,England,4,Slovenia,0,4,0,England,Slovenia,1997,1394,603,-603
1300,2011-10-22,Russia,4,Bosnia and Herzegovina,1,4,1,Russia,Bosnia and Herzegovina,1802,1236,566,-566
1301,2011-10-22,FYR Macedonia,0,Italy,9,9,0,Italy,FYR Macedonia,1930,1050,880,-880
1302,2011-10-22,Poland,2,Greece,0,2,0,Poland,Greece,1645,1427,218,-218
1303,2011-10-22,Turkey,0,Kazakhstan,0,0,0,Turkey,Kazakhstan,1383,1319,64,-64
1304,2011-10-22,Romania,0,Germany,3,3,0,Germany,Romania,2146,1590,556,-556
1305,2011-10-22,Hungary,0,Iceland,1,1,0,Iceland,Hungary,1860,1615,245,-245
1306,2011-10-22,Bulgaria,0,Northern Ireland,1,1,0,Northern Ireland,Bulgaria,1385,1493,-108,108
1307,2011-10-22,Republic of Ireland,2,Israel,0,2,0,Republic of Ireland,Israel,1648,1397,251,-251
1308,2011-10-22,Wales,1,France,4,4,1,France,Wales,1982,1509,473,-473
1309,2011-10-22,Ukraine,0,Slovakia,0,0,0,Ukraine,Slovakia,1801,1551,250,-250
1310,2011-10-22,Finland,6,Estonia,0,6,0,Finland,Estonia,1813,1330,483,-483
1311,2011-10-22,Croatia,0,Netherlands,3,3,0,Netherlands,Croatia,1897,1390,507,-507
1312,2011-10-22,Slovenia,1,Serbia,2,2,1,Serbia,Slovenia,1537,1389,148,-148
1313,2011-10-22,Czech Republic,1,Portugal,0,1,0,Czech Republic,Portugal,1729,1577,152,-152
1314,2011-10-22,Denmark,3,Austria,0,3,0,Denmark,Austria,1888,1563,325,-325
1315,2011-10-23,Spain,3,Switzerland,2,3,2,Spain,Switzerland,1819,1730,89,-89
1316,2011-10-26,FYR Macedonia,1,Greece,1,1,1,FYR Macedonia,Greece,1050,1427,-377,377
1317,2011-10-26,Italy,2,Russia,0,2,0,Italy,Russia,1930,1802,128,-128
1318,2011-10-26,Poland,4,Bosnia and Herzegovina,0,4,0,Poland,Bosnia and Herzegovina,1645,1236,409,-409
1319,2011-10-26,Belgium,0,Norway,1,1,0,Norway,Belgium,1928,1620,308,-308
1320,2011-10-26,Northern Ireland,0,Iceland,2,2,0,Iceland,Northern Ireland,1860,1385,475,-475
1321,2011-10-26,France,5,Israel,0,5,0,France,Israel,1982,1397,585,-585
1322,2011-10-26,Slovakia,3,Estonia,1,3,1,Slovakia,Estonia,1551,1330,221,-221
1323,2011-10-26,Austria,3,Armenia,0,3,0,Austria,Armenia,1563,1104,459,-459
1324,2011-10-26,Portugal,0,Denmark,3,3,0,Denmark,Portugal,1888,1577,311,-311
1325,2011-10-27,Kazakhstan,0,Spain,4,4,0,Spain,Kazakhstan,1819,1319,500,-500
1326,2011-10-27,Romania,7,Turkey,1,7,1,Romania,Turkey,1590,1383,207,-207
1327,2011-10-27,Bulgaria,0,Hungary,4,4,0,Hungary,Bulgaria,1615,1493,122,-122
1328,2011-10-27,Scotland,2,Wales,2,2,2,Scotland,Wales,1772,1509,263,-263
1329,2011-10-27,Belarus,2,Finland,2,2,2,Belarus,Finland,1565,1813,-248,248
1330,2011-10-27,Croatia,3,Slovenia,3,3,3,Croatia,Slovenia,1390,1389,1,-1
1331,2011-10-27,Netherlands,0,England,0,0,0,Netherlands,England,1897,1985,-88,88
1332,2011-11-19,FYR Macedonia,2,Bosnia and Herzegovina,6,6,2,Bosnia and Herzegovina,FYR Macedonia,1236,1050,186,-186
1333,2011-11-19,Greece,0,Russia,4,4,0,Russia,Greece,1802,1427,375,-375
1334,2011-11-19,Poland,0,Italy,5,5,0,Italy,Poland,1930,1645,285,-285
1335,2011-11-19,Germany,17,Kazakhstan,0,17,0,Germany,Kazakhstan,2146,1319,827,-827
1336,2011-11-19,Belgium,5,Bulgaria,0,5,0,Belgium,Bulgaria,1620,1493,127,-127
1337,2011-11-19,Northern Ireland,3,Norway,1,3,1,Northern Ireland,Norway,1385,1928,-543,543
1338,2011-11-19,Slovakia,3,Belarus,0,3,0,Slovakia,Belarus,1551,1565,-14,14
1339,2011-11-19,Serbia,4,Croatia,2,4,2,Serbia,Croatia,1537,1390,147,-147
1340,2011-11-19,Slovenia,0,Netherlands,2,2,0,Netherlands,Slovenia,1897,1389,508,-508
1341,2011-11-19,Portugal,0,Austria,1,1,0,Austria,Portugal,1563,1577,-14,14
1342,2011-11-20,Romania,0,Spain,4,4,0,Spain,Romania,1819,1590,229,-229
1343,2011-11-20,Israel,0,Wales,2,2,0,Wales,Israel,1509,1397,112,-112
1344,2011-11-20,Czech Republic,5,Armenia,0,5,0,Czech Republic,Armenia,1729,1104,625,-625
1345,2011-11-23,FYR Macedonia,0,Poland,3,3,0,Poland,FYR Macedonia,1645,1050,595,-595
1346,2011-11-23,Italy,2,Greece,0,2,0,Italy,Greece,1930,1427,503,-503
1347,2011-11-23,Turkey,1,Romania,2,2,1,Romania,Turkey,1590,1383,207,-207
1348,2011-11-23,Bulgaria,0,Belgium,1,1,0,Belgium,Bulgaria,1620,1493,127,-127
1349,2011-11-23,Hungary,2,Northern Ireland,2,2,2,Hungary,Northern Ireland,1615,1385,230,-230
1350,2011-11-23,England,2,Serbia,0,2,0,England,Serbia,1985,1537,448,-448
1351,2011-11-23,Denmark,11,Armenia,0,11,0,Denmark,Armenia,1888,1104,784,-784
1352,2011-11-24,Switzerland,8,Kazakhstan,1,8,1,Switzerland,Kazakhstan,1730,1319,411,-411
1353,2011-11-24,Spain,2,Germany,2,2,2,Spain,Germany,1819,2146,-327,327
1354,2011-11-24,Ukraine,0,Belarus,1,1,0,Belarus,Ukraine,1565,1801,-236,236
1355,2011-11-24,Netherlands,2,Croatia,0,2,0,Netherlands,Croatia,1897,1390,507,-507
1356,2011-12-20,Israel,1,Scotland,6,6,1,Scotland,Israel,1772,1397,375,-375
1357,2012-01-14,Egypt,4,Ethiopia,2,4,2,Egypt,Ethiopia,1304,1136,168,-168
1358,2012-01-14,Namibia,0,Tanzania,2,2,0,Tanzania,Namibia,915,1051,-136,136
1359,2012-01-14,Côte d'Ivoire,5,Guinea,1,5,1,Côte d'Ivoire,Guinea,1331,1073,258,-258
1360,2012-01-14,Zambia,7,Malawi,0,7,0,Zambia,Malawi,952,833,119,-119
1361,2012-01-14,Morocco,2,Tunisia,0,2,0,Morocco,Tunisia,1340,1323,17,-17
1362,2012-01-14,Botswana,0,Zimbabwe,1,1,0,Zimbabwe,Botswana,1180,703,477,-477
1363,2012-01-14,Uganda,1,Congo DR,1,1,1,Uganda,Congo DR,965,1113,-148,148
1364,2012-01-15,Mali,0,Ghana,3,3,0,Ghana,Mali,1457,1215,242,-242
1365,2012-01-21,Dominican Republic,0,USA,14,14,0,USA,Dominican Republic,2148,1256,892,-892
1366,2012-01-23,USA,13,Guatemala,0,13,0,USA,Guatemala,2148,1293,855,-855
1367,2012-01-25,USA,4,Mexico,0,4,0,USA,Mexico,2148,1778,370,-370
1368,2012-01-28,USA,3,Costa Rica,0,3,0,USA,Costa Rica,2148,1557,591,-591
1369,2012-01-28,Tunisia,2,Morocco,0,2,0,Tunisia,Morocco,1323,1340,-17,17
1370,2012-01-28,Congo DR,4,Uganda,0,4,0,Congo DR,Uganda,1113,965,148,-148
1371,2012-01-29,Ethiopia,4,Egypt,0,4,0,Ethiopia,Egypt,1136,1304,-168,168
1372,2012-01-29,Tanzania,5,Namibia,2,5,2,Tanzania,Namibia,915,1051,-136,136
1373,2012-01-29,Guinea,0,Côte d'Ivoire,5,5,0,Côte d'Ivoire,Guinea,1331,1073,258,-258
1374,2012-01-29,Malawi,4,Zambia,2,4,2,Malawi,Zambia,833,952,-119,119
1375,2012-01-29,Zimbabwe,2,Botswana,1,2,1,Zimbabwe,Botswana,1180,703,477,-477
1376,2012-01-29,Ghana,5,Mali,0,5,0,Ghana,Mali,1457,1215,242,-242
1377,2012-01-30,Canada,0,USA,4,4,0,USA,Canada,2148,1989,159,-159
1378,2012-02-12,USA,2,New Zealand,1,2,1,USA,New Zealand,2148,1752,396,-396
1379,2012-02-15,Greece,2,Bosnia and Herzegovina,3,3,2,Bosnia and Herzegovina,Greece,1247,1413,-166,166
1380,2012-02-15,Turkey,0,Germany,5,5,0,Germany,Turkey,2143,1356,787,-787
1381,2012-02-15,Belgium,2,Northern Ireland,2,2,2,Belgium,Northern Ireland,1639,1437,202,-202
1382,2012-02-15,Portugal,6,Armenia,0,6,0,Portugal,Armenia,1555,1104,451,-451
1383,2012-02-15,China PR,1,Mexico,0,1,0,China PR,Mexico,1831,1778,53,-53
1384,2012-02-15,Korea Republic,0,Korea DPR,1,1,0,Korea DPR,Korea Republic,1967,1845,122,-122
1385,2012-02-17,China PR,0,Korea Republic,0,0,0,China PR,Korea Republic,1831,1845,-14,14
1386,2012-02-17,Mexico,0,Korea DPR,1,1,0,Korea DPR,Mexico,1967,1778,189,-189
1387,2012-02-19,China PR,0,Korea DPR,0,0,0,China PR,Korea DPR,1831,1967,-136,136
1388,2012-02-19,Mexico,2,Korea Republic,3,3,2,Korea Republic,Mexico,1845,1778,67,-67
1389,2012-02-28,France,3,Switzerland,0,3,0,France,Switzerland,1990,1733,257,-257
1390,2012-02-28,England,3,Finland,1,3,1,England,Finland,1983,1802,181,-181
1391,2012-02-28,Netherlands,2,Italy,1,2,1,Netherlands,Italy,1897,1937,-40,40
1392,2012-02-28,Canada,5,Scotland,1,5,1,Canada,Scotland,1989,1770,219,-219
1393,2012-02-28,Korea Republic,2,South Africa,1,2,1,Korea Republic,South Africa,1845,1366,479,-479
1394,2012-02-28,New Zealand,2,Northern Ireland,0,2,0,New Zealand,Northern Ireland,1752,1437,315,-315
1395,2012-02-29,Germany,1,Iceland,0,1,0,Germany,Iceland,2143,1854,289,-289
1396,2012-02-29,Sweden,1,China PR,0,1,0,Sweden,China PR,2073,1831,242,-242
1397,2012-02-29,Japan,2,Norway,1,2,1,Japan,Norway,2106,1908,198,-198
1398,2012-02-29,USA,5,Denmark,0,5,0,USA,Denmark,2148,1908,240,-240
1399,2012-02-29,Republic of Ireland,0,Hungary,1,1,0,Hungary,Republic of Ireland,1610,1646,-36,36
1400,2012-02-29,Portugal,0,Wales,1,1,0,Wales,Portugal,1531,1555,-24,24
1401,2012-03-01,Switzerland,0,England,1,1,0,England,Switzerland,1983,1733,250,-250
1402,2012-03-01,Finland,1,France,2,2,1,France,Finland,1990,1802,188,-188
1403,2012-03-01,Scotland,2,Netherlands,1,2,1,Scotland,Netherlands,1770,1897,-127,127
1404,2012-03-01,Italy,1,Canada,2,2,1,Canada,Italy,1989,1937,52,-52
1405,2012-03-01,Northern Ireland,0,Korea Republic,1,1,0,Korea Republic,Northern Ireland,1845,1437,408,-408
1406,2012-03-01,South Africa,0,New Zealand,0,0,0,South Africa,New Zealand,1366,1752,-386,386
1407,2012-03-02,Iceland,1,Sweden,4,4,1,Sweden,Iceland,2073,1854,219,-219
1408,2012-03-02,Germany,1,China PR,0,1,0,Germany,China PR,2143,1831,312,-312
1409,2012-03-02,Denmark,0,Japan,2,2,0,Japan,Denmark,2106,1908,198,-198
1410,2012-03-02,USA,2,Norway,1,2,1,USA,Norway,2148,1908,240,-240
1411,2012-03-02,Portugal,4,Hungary,0,4,0,Portugal,Hungary,1555,1610,-55,55
1412,2012-03-02,Wales,0,Republic of Ireland,0,0,0,Wales,Republic of Ireland,1531,1646,-115,115
1413,2012-03-04,England,0,France,3,3,0,France,England,1990,1983,7,-7
1414,2012-03-04,Finland,3,Switzerland,1,3,1,Finland,Switzerland,1802,1733,69,-69
1415,2012-03-04,Italy,2,Scotland,1,2,1,Italy,Scotland,1937,1770,167,-167
1416,2012-03-04,Netherlands,0,Canada,1,1,0,Canada,Netherlands,1989,1897,92,-92
1417,2012-03-04,New Zealand,1,Korea Republic,1,1,1,New Zealand,Korea Republic,1752,1845,-93,93
1418,2012-03-04,Northern Ireland,0,South Africa,2,2,0,South Africa,Northern Ireland,1366,1437,-71,71
1419,2012-03-05,Sweden,0,Germany,4,4,0,Germany,Sweden,2143,2073,70,-70
1420,2012-03-05,China PR,0,Iceland,1,1,0,Iceland,China PR,1854,1831,23,-23
1421,2012-03-05,Norway,0,Denmark,1,1,0,Denmark,Norway,1908,1908,0,0
1422,2012-03-05,Japan,1,USA,0,1,0,Japan,USA,2106,2148,-42,42
1423,2012-03-05,Hungary,1,Wales,2,2,1,Wales,Hungary,1531,1610,-79,79
1424,2012-03-05,Portugal,2,Republic of Ireland,1,2,1,Portugal,Republic of Ireland,1555,1646,-91,91
1425,2012-03-06,Switzerland,5,Northern Ireland,0,5,0,Switzerland,Northern Ireland,1733,1437,296,-296
1426,2012-03-06,Scotland,2,South Africa,0,2,0,Scotland,South Africa,1770,1366,404,-404
1427,2012-03-06,New Zealand,2,Netherlands,2,2,2,New Zealand,Netherlands,1752,1897,-145,145
1428,2012-03-06,Korea Republic,1,Finland,1,1,1,Korea Republic,Finland,1845,1802,43,-43
1429,2012-03-06,England,1,Italy,3,3,1,Italy,England,1937,1983,-46,46
1430,2012-03-06,France,2,Canada,0,2,0,France,Canada,1990,1989,1,-1
1431,2012-03-07,Hungary,1,Republic of Ireland,2,2,1,Republic of Ireland,Hungary,1646,1610,36,-36
1432,2012-03-07,Portugal,0,China PR,1,1,0,China PR,Portugal,1831,1555,276,-276
1433,2012-03-07,Wales,0,Norway,3,3,0,Norway,Wales,1908,1531,377,-377
1434,2012-03-07,Iceland,1,Denmark,3,3,1,Denmark,Iceland,1908,1854,54,-54
1435,2012-03-07,Sweden,0,USA,4,4,0,USA,Sweden,2148,2073,75,-75
1436,2012-03-07,Germany,4,Japan,3,4,3,Germany,Japan,2143,2106,37,-37
1437,2012-03-31,Russia,8,FYR Macedonia,0,8,0,Russia,FYR Macedonia,1820,1066,754,-754
1438,2012-03-31,Greece,1,Poland,1,1,1,Greece,Poland,1393,1634,-241,241
1439,2012-03-31,Italy,4,Bosnia and Herzegovina,0,4,0,Italy,Bosnia and Herzegovina,1936,1267,669,-669
1440,2012-03-31,Romania,3,Kazakhstan,0,3,0,Romania,Kazakhstan,1585,1332,253,-253
1441,2012-03-31,Germany,5,Spain,0,5,0,Germany,Spain,2163,1842,321,-321
1442,2012-03-31,Switzerland,5,Turkey,0,5,0,Switzerland,Turkey,1727,1356,371,-371
1443,2012-03-31,Bulgaria,0,Norway,3,3,0,Norway,Bulgaria,1899,1434,465,-465
1444,2012-03-31,France,2,Scotland,0,2,0,France,Scotland,2020,1775,245,-245
1445,2012-03-31,Slovakia,0,Finland,1,1,0,Finland,Slovakia,1795,1581,214,-214
1446,2012-03-31,Croatia,0,England,6,6,0,England,Croatia,1965,1376,589,-589
1447,2012-03-31,Portugal,2,Czech Republic,5,5,2,Czech Republic,Portugal,1730,1557,173,-173
1448,2012-04-01,Japan,1,USA,1,1,1,Japan,USA,2114,2166,-52,52
1449,2012-04-01,Armenia,2,Austria,4,4,2,Austria,Armenia,1576,1103,473,-473
1450,2012-04-03,Brazil,0,USA,3,3,0,USA,Brazil,2166,2093,73,-73
1451,2012-04-04,Russia,0,Italy,2,2,0,Italy,Russia,1936,1820,116,-116
1452,2012-04-04,Greece,2,FYR Macedonia,2,2,2,Greece,FYR Macedonia,1393,1066,327,-327
1453,2012-04-04,Hungary,0,Norway,5,5,0,Norway,Hungary,1899,1599,300,-300
1454,2012-04-04,Belgium,1,Iceland,0,1,0,Belgium,Iceland,1629,1851,-222,222
1455,2012-04-04,France,4,Wales,0,4,0,France,Wales,2020,1546,474,-474
1456,2012-04-04,Czech Republic,0,Denmark,2,2,0,Denmark,Czech Republic,1913,1730,183,-183
1457,2012-04-05,Spain,13,Kazakhstan,0,13,0,Spain,Kazakhstan,1842,1332,510,-510
1458,2012-04-05,Switzerland,0,Germany,6,6,0,Germany,Switzerland,2163,1727,436,-436
1459,2012-04-05,Scotland,2,Republic of Ireland,1,2,1,Scotland,Republic of Ireland,1775,1637,138,-138
1460,2012-04-05,Finland,2,Slovakia,0,2,0,Finland,Slovakia,1795,1581,214,-214
1461,2012-04-05,Ukraine,5,Estonia,0,5,0,Ukraine,Estonia,1767,1328,439,-439
1462,2012-04-05,Netherlands,3,Slovenia,1,3,1,Netherlands,Slovenia,1889,1386,503,-503
1463,2012-04-05,Austria,1,Portugal,0,1,0,Austria,Portugal,1576,1557,19,-19
1464,2012-04-25,Northern Ireland,0,Hungary,1,1,0,Hungary,Northern Ireland,1599,1435,164,-164
1465,2012-05-19,Northern Ireland,4,Bulgaria,1,4,1,Northern Ireland,Bulgaria,1435,1434,1,-1
1466,2012-05-26,Côte d'Ivoire,7,Mozambique,0,7,0,Côte d'Ivoire,Mozambique,1341,875,466,-466
1467,2012-05-26,Zambia,1,South Africa,4,4,1,South Africa,Zambia,1372,945,427,-427
1468,2012-05-26,Morocco,0,Senegal,0,0,0,Morocco,Senegal,1338,1290,48,-48
1469,2012-05-26,Ghana,1,Cameroon,1,1,1,Ghana,Cameroon,1468,1466,2,-2
1470,2012-05-27,Ethiopia,2,Tanzania,1,2,1,Ethiopia,Tanzania,1151,949,202,-202
1471,2012-05-27,Zimbabwe,0,Nigeria,2,2,0,Nigeria,Zimbabwe,1686,1183,503,-503
1472,2012-05-28,USA,4,China PR,1,4,1,USA,China PR,2166,1828,338,-338
1473,2012-05-31,Germany,5,Romania,0,5,0,Germany,Romania,2163,1585,578,-578
1474,2012-06-16,Sweden,1,USA,3,3,1,USA,Sweden,2178,2066,112,-112
1475,2012-06-16,Tanzania,0,Ethiopia,1,1,0,Ethiopia,Tanzania,1151,944,207,-207
1476,2012-06-16,Mozambique,0,Côte d'Ivoire,5,5,0,Côte d'Ivoire,Mozambique,1342,874,468,-468
1477,2012-06-16,South Africa,2,Zambia,1,2,1,South Africa,Zambia,1377,942,435,-435
1478,2012-06-16,Senegal,0,Morocco,0,0,0,Senegal,Morocco,1295,1331,-36,36
1479,2012-06-16,Nigeria,4,Zimbabwe,0,4,0,Nigeria,Zimbabwe,1686,1187,499,-499
1480,2012-06-16,Italy,9,FYR Macedonia,0,9,0,Italy,FYR Macedonia,1947,1079,868,-868
1481,2012-06-16,Russia,4,Greece,0,4,0,Russia,Greece,1803,1386,417,-417
1482,2012-06-16,Bosnia and Herzegovina,0,Poland,2,2,0,Poland,Bosnia and Herzegovina,1623,1268,355,-355
1483,2012-06-16,Switzerland,4,Spain,3,4,3,Switzerland,Spain,1726,1841,-115,115
1484,2012-06-16,Norway,11,Bulgaria,0,11,0,Norway,Bulgaria,1908,1422,486,-486
1485,2012-06-16,Iceland,3,Hungary,0,3,0,Iceland,Hungary,1835,1595,240,-240
1486,2012-06-16,Scotland,8,Israel,0,8,0,Scotland,Israel,1777,1380,397,-397
1487,2012-06-16,Republic of Ireland,0,Wales,1,1,0,Wales,Republic of Ireland,1546,1634,-88,88
1488,2012-06-16,Estonia,2,Belarus,4,4,2,Belarus,Estonia,1579,1327,252,-252
1489,2012-06-16,Ukraine,1,Finland,2,2,1,Finland,Ukraine,1803,1773,30,-30
1490,2012-06-16,Croatia,1,Serbia,4,4,1,Serbia,Croatia,1543,1375,168,-168
1491,2012-06-16,Czech Republic,2,Austria,3,3,2,Austria,Czech Republic,1586,1731,-145,145
1492,2012-06-17,Cameroon,1,Ghana,1,1,1,Cameroon,Ghana,1470,1462,8,-8
1493,2012-06-17,England,1,Netherlands,0,1,0,England,Netherlands,1966,1887,79,-79
1494,2012-06-18,Japan,1,USA,4,4,1,USA,Japan,2178,2120,58,-58
